,Unnamed: 0,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",affiliation,lab_size,Highest_degree,Degree_area,Publication Rate,Other Journals Published In,duration of Career(Years),DOI,Title,Creator/Author,Journal Name,Sponsoring Org.,NAME,ADDRESS,STATE,COUNTRY,COUNTY,SOURCE,WEBSITE,UNI_RANKS,UNI_NAMES,UNI_AREAS
24,24.0,"Liliana O. Rocha, Sabina Moser Tralamazza, Gabriela M. Reis, Leon Rabinovitch, Cynara B. Barbosa, Benedito Corre_a",Multi-Method Approach for Characterizing the Interaction between Fusarium verticillioides and Bacillus thuringiensis Subsp. Kurstaki,"PLOS One, April 2014 | Volume 9 | Issue 4 | e92189",10.1371/journal.pone.0092189,2014.0,04April,,1.0,,,Duplicated FACS panels,1,8/12/2014,,1.0,,1.0,"Department of Microbiology, Laboratory of Mycotoxins and Toxigenic Fungi, University of São Paulo, São Paulo, São Paulo, Brazil",6.0,PhD in Microbiology,Microbiology,4.25,17.0,4.0,https://doi.org/10.1371/journal.pone.0262505,How social learning shapes the efficacy of preventative health behaviors in an outbreak,"Carrignon, Simon; Bentley, R. Alexander; Silk, Matthew; Fefferman, Nina H.",PLOS ONE,National Science Foundation,INTERCOAST COLLEGES-SANTA ANA,"1720 E. GARRY AVE, SUITE 103",CA,USA,ORANGE,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=366289,www.intercoast.edu,25,The University of Hong Kong,Asia
25,25.0,"Prabuddha Dey, Monami Chakraborty, Maulik R. Kamdar, Mrinal K. Maiti",Functional Characterization of Two Structurally Novel Diacylglycerol Acyltransferase2 Isozymes Responsible for the Enhanced Production of Stearate-Rich Storage Lipid in Candida tropicalis SY005,"PLOS One, 14 April 2014 | Volume 9 | Issue 4 | e94472",10.1371/journal.pone.0094472,2014.0,04April,,,,1,"Duplicated cells within microscopy panels, multiple cases, duplicated blots",1,,1.0,,,1.0,"Advanced Laboratory for Plant Genetic Engineering, Advanced Technology Development Centre, Indian Institute of Technology Kharagpur, Kharagpur, India",4.0,,,2.142857143,15.0,7.0,https://doi.org/10.1371/journal.pone.0262687,Genomic data support the taxonomic validity of Middle American livebearers Poeciliopsis gracilis and Poeciliopsis pleurospilus (Cyprinodontiformes: Poeciliidae),"Ward, Sarah J.; McMahan, Caleb D.; Khakurel, Basanta; Wright, April M.; Piller, Kyle R.",PLOS ONE,National Science Foundation,ROSS COLLEGE-QUAD CITIES,2119 KIMBERLY RD.,IA,USA,SCOTT,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=373085,www.rosseducation.edu,26,Duke University,North America
26,26.0,"Xiaomei Ge, Yafei Zhang, Sungwon Park, Xiaofei Cong, David E. Gerrard, Honglin Jiang",Stac3 Inhibits Myoblast Differentiation into Myotubes,"PLOS One, April 2014 | Volume 9 | Issue 4 | e95926",10.1371/journal.pone.0095926,2014.0,04April,,1.0,,,Duplicated microscopy images,1,8/7/2014,,1.0,,1.0,"Department of Animal and Poultry Sciences, Virginia Tech, Blacksburg, Virginia, United States of America",6.0,PhD,,1.076923077,14.0,13.0,https://doi.org/10.1371/journal.pcbi.1009956,PLUS: Predicting cancer metastasis potential based on positive and unlabeled learning,"Zhou, Junyi; Lu, Xiaoyu; Chang, Wennan; Wan, Changlin; Lu, Xiongbin; Zhang, Chi; Cao, Sha",PLOS Computational Biology,National Science Foundation,TONI & GUY HAIRDRESSING ACADEMY-SHORELINE,18336 AURORA AVE. NORTH SUITE 103,WA,USA,KING,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=235352,www.toniguy.edu,27,"University of California, Berkeley (UCB)",North America
27,27.0,"Xudong Shi, Daniel DiRenzo, Lian-Wang Guo, Sarah R. Franco, Bowen Wang, Stephen Seedial, K. Craig Kent",TGF-b/Smad3 Stimulates Stem Cell/Developmental Gene Expression and Vascular Smooth Muscle Cell De-Differentiation,"PLOS One, April 2014 | Volume 9 | Issue 4 | e93995",10.1371/journal.pone.0093995,2014.0,04April,,1.0,,,Duplicated blot panels,1,7/22/2014,,1.0,,1.0,"Department of Surgery, University of Wisconsin Hospital and Clinics, Madison, Wisconsin, United States of America",7.0,MD,,8.75,70.0,8.0,https://doi.org/10.1371/journal.pone.0264947,The impact of COVID-19 induced emergency remote instruction on students’ academic performance at an HBCU,"Mostafa, Sayed; Cousins-Cooper, Kathy; Tankersley, Barbara; Burns, Shea; Tang, Guoqing",PLOS ONE,National Science Foundation,K & G 5 STAR BARBER COLLEGE,409 CRIMSON COAST DR,TX,USA,GALVESTON,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=485810,www.kandgbarbercollege.com,28,University of Toronto,North America
28,28.0,"Yushen Jiang, Tang Jiang, Juan Ouyang, Qingsong Zhou, Yanlan Liang, Yingpeng Cui, Peisong Chen, Bin Huang",Cell Atavistic Transition: Paired Box 2 Re-Expression Occurs in Mature Tubular Epithelial Cells during Acute Kidney Injury and Is Regulated by Angiotensin II,"PLOS One, April 2014 | Volume 9 | Issue 4 | e93563",10.1371/journal.pone.0093563,2014.0,04April,,1.0,,,Duplicated gel panels,1,5/6/2015,,1.0,,1.0,"Department of Laboratory Medicine, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou, Guangdong, China",8.0,,,0.714285714,5.0,7.0,https://doi.org/10.1371/journal.pone.0266964,Biclustering reveals potential knee OA phenotypes in exploratory analyses: Data from the Osteoarthritis Initiative,"Nelson, Amanda E.; Keefe, Thomas H.; Schwartz, Todd A.; Callahan, Leigh F.; Loeser, Richard F.; Golightly, Yvonne M.; Arbeeva, Liubov; Marron, J. S.",PLOS ONE,National Science Foundation,CONCORDE CAREER COLLEGE-GRAND PRAIRIE,305 W. INTERSTATE 20,TX,USA,TARRANT,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=441742,https://www.concorde.edu/campus/grand-prairie-texas,29,The University of Manchester,Europe
29,29.0,"Ambrish Kumar, Daping Fan, Donald J. DiPette, Ugra S. Singh","Sparstolonin B, a Novel Plant Derived Compound, Arrests Cell Cycle and Induces Apoptosis in N-Myc Amplified and N-Myc Nonamplified Neuroblastoma Cells","PLOS ONE, May 2014 | Volume 9 | Issue 5 | e96343",10.1371/journal.pone.0096343,2014.0,5-May,,1.0,,,Duplicated microscopy images,1,7/6/2016,,1.0,,1.0,"Department of Pathology, Microbiology and Immunology, School of Medicine, University of South Carolina, Columbia, South Carolina, United States of America",4.0,,,4.888888889,44.0,9.0,https://doi.org/10.1371/journal.pcbi.1010068,Multiscale modeling of presynaptic dynamics from molecular to mesoscale,"Garcia, Jonathan W.; Bartol, Thomas M.; Sejnowski, Terrence J.",PLOS Computational Biology,National Science Foundation,GENESIS CAREER COLLEGE-LEBANON,1505 NOAH COURT,TN,USA,WILSON,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=382780,www.genesiscareer.edu,30,Peking University,Asia
30,30.0,"Bo Gao, Qiang Huang, Yan-Shui Lin, Bo-Yuan Wei, Yun-Shan Guo, Zhen Sun, Long Wang, Jing Fan, Hong-Yang Zhang, Yue-Hu Han, Xiao-Jie Li, Jun Shi, Jian Liu, Liu Yang, Zhuo-Jing Luo",Dose-Dependent Effect of Estrogen Suppresses the Osteo-Adipogenic Transdifferentiation of Osteoblasts via Canonical Wnt Signaling Pathway,"PLoS ONE 9(6): e99137, June 11, 2014. doi:10.1371/journal.pone.0099137",10.1371/journal.pone.0099137,2014.0,6-Jun,,,1.0,,"Duplicated, and stretched microscopy images, multiple cases",1,12/2/2014,,1.0,,1.0,"Institute of Orthopedic Surgery, Xijing Hospital, Fourth Military Medical University, Xi’an, People’s Republic of China",15.0,,,100.0,300.0,3.0,https://doi.org/10.1371/journal.pone.0263322,Biolayer interferometry for DNA-protein interactions,"Barrows, John K.; Van Dyke, Michael W.",PLOS ONE,National Science Foundation,RAPHAEL'S SCHOOL OF BEAUTY CULTURE INC-BOARDMAN,615 BOARDMAN-CANFIELD RD,OH,USA,MAHONING,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=407568,www.raphaelsbeautyschool.edu,31,King's College London,Europe
31,31.0,"Yang Liu, Yuanyuan Liu, Chao Sun, Lu Gan, Luwei Zhang, Aihong Mao, Yuting Du, Rong Zhou, Hong Zhang",Carbon Ion Radiation Inhibits Glioma and Endothelial Cell Migration Induced by Secreted VEGF,"PLOS ONE, June 2014 | Volume 9 | Issue 6 | e98448",10.1371/journal.pone.0098448,2014.0,6-Jun,,,1.0,,Overlapping microscopy images,1,8/7/2015,,1.0,,1.0,"Department of Radiation Medicine, Institute of Modern physics, Chinese Academy of Sciences, Lanzhou, China",9.0,,,60.0,300.0,5.0,https://doi.org/10.1371/journal.pcbi.1009833,Evidence for the emergence of β-trefoils by ‘Peptide Budding’ from an IgG-like β-sandwich,"Longo, Liam M.; Kolodny, Rachel; McGlynn, Shawn E.",PLOS Computational Biology,National Science Foundation,ULSTER BOCES-SCHOOL OF PRACTICAL NURSING,727 GRANT AVENUE,NY,USA,ULSTER,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=418056,www.ulsterboces.org,32,"University of California, Los Angeles (UCLA)",North America
32,32.0,"Manasa K. Nayak, Ayusman Dash, Nitesh Singh, Debabrata Dash",Aspirin Delimits Platelet Life Span by Proteasomal Inhibition,"PLOS ONE, August 2014 | Volume 9 | Issue 8 | e105049, doi: 10.1371/journal.pone.0105049",10.1371/journal.pone.0105049,2014.0,8-Aug,,,,1,Duplicated set of lanes within the same panel,1,12/12/2014,,1.0,,1.0,"Department of Biochemistry, Institute of Medical Sciences, Banaras Hindu University, Varanasi, India",4.0,MSc.,,4.5,27.0,6.0,https://doi.org/10.1101/2020.05.29.123117,Total mercury concentrations in invasive lionfish (Pterois volitans/miles) from the Atlantic coast of Florida.,"Johnson, E.G.",PloS one,National Science Foundation,PLATT COLLEGE-EDGE TECH ACADEMY,2241 S WATSON RD #181,TX,USA,TARRANT,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=491394,edgetechacademy.edu/,33,McGill University,North America
33,33.0,"Wasia Rizwani, Aneesa Fasim, Deepshikha Sharma, Divya J. Reddy, Nabil A. M. Bin Omar, Surya S. Singh",S137 Phosphorylation of Profilin 1 Is an Important Signaling Event in Breast Cancer Progression,"PLOS ONE, August 2014 | Volume 9 | Issue 8 | e103868",10.1371/journal.pone.0103868,2014.0,8-Aug,,1.0,,,Duplicated microscopy panels,1,11/18/2014,,1.0,,1.0,"Department of Biochemistry, Osmania University, Hyderabad, A.P., India",6.0,PhD,,2.166666667,13.0,6.0,https://doi.org/10.1371/journal.pone.0253535,Balancing fertility and livelihood diversity in mixed economies,"Hackman, JV &",PloS one,National Science Foundation,KENNETH SHULER SCHOOL OF COSMETOLOGY-ROCK HILL,2383 CHERRY ROAD,SC,USA,YORK,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=432117,www.kennethshuler.com,34,Northwestern University,North America
34,34.0,"Shiuan Wang, Kai Li Tan, Melina A. Agosto, Bo Xiong, Shinya Yamamoto, Hector Sandoval, Manish Jaiswal, Vafa Bayat, Ke Zhang, Wu-Lin Charng, Gabriela David, Lita Duraine, Kartik Venkatachalam, Theodore G. Wensel, Hugo J. Bellen",The Retromer Complex Is Required for Rhodopsin Recycling and Its Loss Leads to Photoreceptor Degeneration,"PLOS Biology, April 2014 | Volume 12 | Issue 4 | e1001847",10.1371/journal.pbio.1001847,2014.0,04April,,1.0,,,duplicated microscopy panels,1,5/28/2015,,1.0,,1.0,"Program in Developmental Biology, Baylor College of Medicine, Houston, Texas, United States of America",15.0,BSc in Pharmacy,Pharmacy,1.0,7.0,7.0,https://doi.org/10.1371/journal.pone.0266516,Machine learning for passive mental health symptom prediction: Generalization across different longitudinal mobile sensing studies,"Adler, Daniel A.; Wang, Fei; Mohr, David C.; Choudhury, Tanzeem",PLOS ONE,National Science Foundation,CET-EL PASO,294 CANDELARIA STREET,TX,USA,EL PASO,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=432269,https://cetweb.edu,35,Kyoto University,Asia
35,35.0,"Apiruck Watthanasurorot, Netnapa Saelee, Amornrat Phongdara, Sittiruk Roytrakul, Pikul Jiravanichpaisal, Kenneth So_derhÅ ll, Irene SÅ¡derhÅ llGab",Astakine 2Åthe Dark Knight Linking Melatonin to Circadian Regulation in Crustaceans,"PLOS Genetics, March 2013 | Volume 9 | Issue 3 | e1003361, doi:10.1371/journal.pgen.1003361",10.1371/journal.pgen.1003361,2013.0,3-Mar,,,,1,"multiple cases of shifted blots, duplicated bands within blots",1,4/27/2015,1.0,,,1.0,"Department of Comparative Physiology, Uppsala University, Uppsala, Sweden",7.0,,,2.4,12.0,5.0,https://doi.org/10.1371/journal.pcbi.1009440,Ten simple rules for training yourself in an emerging field,"Woelmer, Whitney M. (ORCID:0000000151473877); Bradley, L. M. (ORCID:000000017579232X); Haber, Lisa T. (ORCID:0000000315391369); Klinges, David H. (ORCID:0000000279009379); Lewis, Abigail S.; Mohr, Elizabeth J. (ORCID:000000017178981X); Torrens, Christa L. (ORCID:0000000210367645); Wheeler, Kathryn I. (ORCID:0000000339317489); Willson, Alyssa M. (ORCID:0000000328083402)",PLOS Computational Biology,National Science Foundation,NORTHWEST HVAC/R TRAINING CENTER,204 E. NORA AVE,WA,USA,SPOKANE,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=434362,www.inwhvac.org,36,Seoul National University,Asia
36,36.0,"Dawn E. Watkins-Chow, Joanna Cooke, Ruth Pidsley, Andrew Edwards, Rebecca Slotkin, Karen E. Leeds, Raymond Mullen, Laura L. Baxter, Thomas G. Campbell, Marion C. Salzer, Laura Biondini, Gretchen Gibney, Franc _oise Phan Dinh Tuy, Jamel Chelly, H. Douglas Morris, Johannes Riegler, Mark F. Lythgoe, Ruth M. Arkell, Fabrizio Loreni, Jonathan Flint, William J. Pavan, David A. Keays",Mutation of the Diamond-Blackfan Anemia Gene Rps7 in Mouse Results in Morphological and Neuroanatomical Phenotypes,"PLOS Genetics, January 2013 | Volume 9 | Issue 1 | e1003094",10.1371/journal.pgen.1003094,2013.0,1-Jan,,1.0,,,duplicated microscopy panels,1,11/19/2015,,1.0,,1.0,"National Human Genome Research Institute, National Institutes of Health, Bethesda, Maryland, United States of America",22.0,,,3.714285714,26.0,7.0,https://doi.org/10.1371/journal.pdig.0000023,Generalizability challenges of mortality risk prediction models: A retrospective analysis on a multi-center database,"Singh, Harvineet; Mhasawade, Vishwali; Chunara, Rumi",PLOS Digital Health,National Science Foundation,MYOTHERAPY INSTITUTE,4001 PIONEER WOODS DRIVE,NE,USA,LANCASTER,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=434432,www.myotherapy.edu,37,The Hong Kong University of Science and Technology,Asia
37,37.0,"Erica P. Homan, Caressa Lietman, Ingo Grafe, Jennifer Lennington, Roy Morello, Dobrawa Napierala, Ming-Ming Jiang, Elda M. Munivez, Brian Dawson, Terry K. Bertin, Yuqing Chen, Rhonald Lua, Olivier Lichtarge, John Hicks, Mary Ann Weis, David Eyre, Brendan H. L. Lee",Differential Effects of Collagen Prolyl 3-Hydroxylation on Skeletal Tissues,"PLOS Genetics, January 23, 2014DOI: 10.1371",10.1371/journal.pgen.1004121,2014.0,1-Jan,,1.0,,,duplicated western blot panels,1,6/3/2014,,1.0,,1.0,"Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, Texas, United States of America",17.0,PhD,,1.166666667,14.0,12.0,https://doi.org/10.1371/journal.pone.0262080,"Hyporheic hydraulic geometry: Conceptualizing relationships among hyporheic exchange, storage, and water age","Poole, Geoffrey C.; Fogg, S. Kathleen; O’Daniel, Scott J.; Amerson, Byron E.; Reinhold, Ann Marie; Carlson, Samuel P.; Mohr, Elizabeth J.; Oakland, Hayley C.",PLOS ONE,National Science Foundation,MY LE'S BEAUTY COLLEGE,4516 FLORIN ROAD,CA,USA,SACRAMENTO,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=439747,www.mylebeautycollegeinc.com,38,London School of Economics and Political Science (LSE),Europe
38,38.0,"Natalia Lopez-del Hoyo, Santiago Lopez-Begines, Jose Luis Rosa, Jeannie Chen, Ana Mendez",Functional EF-Hands in Neuronal Calcium Sensor GCAP2 Determine Its Phosphorylation State and Subcellular Distribution In Vivo and Are Essential for Photoreceptor Cell Integrity,"PLOS Genetics, July 2014 | Volume 10 | Issue 7 | e1004480",10.1371/journal.pgen.1004480,2014.0,7-Jul,,1.0,,,duplicated microscopy panels,1,10/17/2014,,1.0,,1.0,"Bellvitge Biomedical Research Institute (IDIBELL), Barcelona, Spain",5.0,,,1.0,2.0,2.0,https://doi.org/10.1371/journal.pcbi.1009845,Estimating the glutamate transporter surface density in distinct sub-cellular compartments of mouse hippocampal astrocytes,"Rǎdulescu, Anca R.; Todd, Gabrielle C.; Williams, Cassandra L.; Bennink, Benjamin A.; Lemus, Alex A.; Chesbro, Haley E.; Bourgeois, Justin R.; Kopec, Ashley M.; Zuloaga, Damian G.; Scimemi, Annalisa",PLOS Computational Biology,National Science Foundation,TONI & GUY HAIRDRESSING ACADEMY-PLANO,1921 PRESTON ROAD #2022,TX,USA,COLLIN,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=436775,toniguy.com/academy/dallas_beauty_school/default.aspx,39,The University of Melbourne,Oceania
39,39.0,"Cathleen D. Valentine, Marc O. Anderson, Feroz R. Papa, Peter M. Haggie",X-Box Binding Protein 1 (XBP1s) Is a Critical Determinant of Pseudomonas aeruginosa Homoserine Lactone-Mediated Apoptosis,"PLOS Pathogens, August 2013 | Volume 9 | Issue 8 | e1003576",10.1371/journal.ppat.1003576,2013.0,8-Aug,,1.0,,,Duplicated microscopy panels,1,5/19/2016,,1.0,,1.0,"Department of Nephrology, University of California, San Francisco, San Francisco, California, United States of America",4.0,,,0.888888889,8.0,9.0,https://doi.org/10.1371/journal.pbio.3001524,A high-throughput method to deliver targeted optogenetic stimulation to moving C. elegans populations,"Liu, Mochi; Kumar, Sandeep; Sharma, Anuj K.; Leifer, Andrew M.",PLOS Biology,National Science Foundation,POLYTECHNIC UNIVERSITY OF PUERTO RICO-ORLANDO,550 N ECONLOCKHATCHEE TR,FL,USA,ORANGE,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=456490,www.pupr.edu/,40,KAIST - Korea Advanced Institute of Science & Technology,Asia
40,40.0,"Shipan Dai, Murugesan V. S. Rajaram, Heather M. Curry, Rachel Leander, Larry S. Schlesinger",Fine Tuning Inflammation at the Front Door: Macrophage Complement Receptor 3-mediates Phagocytosis and Immune Suppression for Francisella tularensis,"PLOS Pathogens, January 2013 | Volume 9 | Issue 1 | e1003114",10.1371/journal.ppat.1003114,2013.0,1-Jan,,,,1,"Duplicated or mirrored blot panels, or lanes within blots",1,3/9/2016,,1.0,,1.0,"Center for Microbial Interface Biology, Department of Microbial Infection and Immunity, The Ohio State University, Columbus, Ohio, United States of America",5.0,Ph.D,,1.363636364,15.0,11.0,https://doi.org/10.1371/journal.pgen.1009519,The nuclear receptor Hr46/Hr3 is required in the blood brain barrier of mature males for courtship,"Lama, Chamala; Love, Cameron R.; Le, Hoa Nhu; Waqar, Marium; Reeve, Joseph L.; Lama, Jyoti; Dauwalder, Brigitte",PLOS Genetics,National Science Foundation,FORTIS COLLEGE-ORANGE PARK,700 BLANDING BLVD. SUITE 16,FL,USA,CLAY,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=439792,fortis.edu,41,"University of California, San Diego (UCSD)",North America
41,41.0,"Vicente Ramârez,  Ana Lâpez, Brigitte Mauch-Mani, Ma JosÅ½ Gil, Pablo Vera_",An Extracellular Subtilase Switch for Immune Priming in Arabidopsis,"PLOS Pathogens, June 2013 | Volume 9 | Issue 6 | e1003445",10.1371/journal.ppat.1003445,2013.0,6-Jun,,,1.0,,"Duplicated/stretched images of a leaf, duplicated gel panels",1,11/2/2016,,1.0,,1.0,"Instituto de Biología Molecular y Celular de Plantas, Universidad Politécnica de Valencia-C.S.I.C, Ciudad Politécnica de la Innovación, Valencia, Spain",5.0,,,-1.0,-1.0,-1.0,https://doi.org/10.1371/journal.pone.0257950,"Research sites get closer to field camps over time: Informing environmental management through a geospatial analysis of science in the McMurdo Dry Valleys, Antarctica","Chignell, Stephen M.; Myers, Madeline E.; Howkins, Adrian; Fountain, Andrew G.",PLOS ONE,National Science Foundation,PACIFIC ISLANDS UNIVERSITY,172 KINNEY'S ROAD,GU,GUM,GUAM,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=439862,www.PIU.edu,42,The University of Sydney,Oceania
42,42.0,"Haitao Wei, Song Wang, Qinghuang Chen, Yuhai Chen, Xiaojuan Chi, Lianfeng Zhang, Shile Huang, George F. Gao, Ji-Long Chen",Suppression of Interferon Lambda Signaling by SOCS-1 Results in Their Excessive Production during Influenza Virus Infection,"PLOS Pathogens, January 2014 | Volume 10 | Issue 1 | e1003845",10.1371/journal.ppat.1003845,2014.0,1-Jan,,,1.0,,"Duplicated blot panels, shifted",1,1/14/2016,,1.0,,1.0,"CAS Key Laboratory of Pathogenic Microbiology and Immunology, Institute of Microbiology, Chinese Academy of Sciences, Beijing, China",9.0,,,17.0,34.0,2.0,https://doi.org/10.1371/journal.pone.0255654,Modeling COVID-19 spread in small colleges,"Bahl, Riti; Eikmeier, Nicole; Fraser, Alexandra; Junge, Matthew; Keesing, Felicia; Nakahata, Kukai; Reeves, Lily",PLOS ONE,National Science Foundation,NATIONAL AMERICAN UNIVERSITY-ALBUQUERQUE WEST,"10131 COORS BLVD, SUITE I-01",NM,USA,BERNALILLO,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=440758,www.national.edu/locations/campuses/albuquerque-west/,43,New York University (NYU),North America
